"year","month","haul_number","meandepth","sqkm","xlat","xlon","grain","bottomT_autumn","bottomT_spring","bottomT_summer","bottomT_winter","sal_autumn","sal_spring","sal_summer","sal_winter","pp_autumn","pp_spring","pp_summer","pp_winter","Abun.rec","Abun.adu","Biom.adu"
2007,12,"58",37.9749984741211,0.0847096345993042,45.359,13.2438333333333,2.9976934429371,15.2625961303711,17.0929291248322,22.0882949829102,11.915941119194,37.7068456013997,37.9880967140198,38.0379587809245,38.1581974029541,0.459844112027592,3.8090285807848,5.54306428631147,1.01621635904303,0,271.515747070312,-1
2007,12,"59",33.7450008392334,0.0243760984458923,44.7003333333333,12.7825,5.41149989385453,15.532877667745,15.6298047065735,19.1072458902995,12.4160046100616,37.9604644775391,38.0094024658203,38.0600430806478,38.2173784255981,-0.57115491827329,0.0862787560559809,2.15109655658404,-0.694545327720698,0,0,0
2007,12,"6",30.710000038147,0.0255966983680725,45.2556666666667,12.888,3.84614960291913,15.3421136220296,16.0558004379272,21.9220864613851,11.8136265277863,37.6703807830811,38.0346286773682,38.0127198537191,38.2432634353638,0.0453483425119581,2.98788753151894,3.89388586680094,0.818354787165299,0,78.1350784301758,-1
2007,11,"60",45.0799999237061,0.0481490769302368,44.6578333333333,13.5026666666667,1.86847375447933,15.2718376159668,14.9927808761597,17.3345050811768,12.4738532066345,38.2293337504069,38.1224704742432,38.2988171895345,38.1722582817078,-0.0897154666483402,2.65625110864639,2.22042914231618,0.562277016509324,0,1038.44140625,-1
2007,12,"61",30.5750007629395,0.0371780376296997,44.4603333333333,12.6263333333333,5.78133181920127,15.952007399665,16.1712135473887,19.9450965457492,12.618769288063,37.4656020270454,38.00257396698,37.9473105536567,38.1187278429667,-0.601012437811328,1.83004716038704,4.40669548511505,-0.762971551467975,0,80.6927947998047,-1
2007,12,"62",34.3349990844727,0.0377883375907898,44.4588333333333,12.7085,5.75635173916817,15.7474639680651,15.6103706359863,18.5630945629544,12.4818002780279,37.7973368962606,38.0118277867635,38.057959344652,38.2170224984487,-0.679014286181579,1.21409434825182,2.55471566319466,-0.770735037047416,0,26.4631900787354,-1
2007,12,"74",14.0999999046326,0.0225523785621643,41.9736666666667,15.09,5.06697852270944,15.2616368399726,20.9547538757324,25.0545953114827,12.8254721959432,37.978808508979,37.0501283009847,37.6503452724881,37.9984130859375,4.61045180178351,11.9983503421148,12.1981372833252,6.67976365983486,0,0,0
2007,12,"75",71.0299987792969,0.0262069983291626,42.0388333333333,15.4661666666667,5.33333349227905,15.4422210057577,14.2318520545959,15.1934765497843,12.9003300666809,38.179262415568,38.2927659988403,38.3941602071126,38.1835133552551,-0.465449150030812,0.643946515442803,1.30518461416165,-0.485647177603096,0,0,0
2007,12,"76",20.0050001144409,0.0249863984069824,41.995,15.6876666666667,5.57848940210894,16.2830678621928,15.5467436313629,19.5215320587158,12.8513996601105,38.1144736607869,38.0912194252014,38.2800674438477,38.1568419933319,0.114023041212931,2.20357722043991,3.58027070760727,0.0468175271525979,0,120.065315246582,-1
2007,12,"9",33.5849990844727,0.0383986375518799,45.323,12.9335,3.97552387428284,15.2507657368978,16.2973381996155,22.0036825815837,11.7652186870575,37.5903987884521,38.0259037017822,38.000993347168,38.2019382476807,0.0960867552086711,2.83911808729172,4.10807789961497,0.942974690441042,0,104.170356750488,-1
2007,12,"45",19.0799999237061,0.0173540588935852,45.5573333333333,13.6841666666667,5.71319908873979,14.513663927714,20.1102666854858,24.4784968694051,11.5043295621872,37.4357522328695,37.7155432701111,37.9641777674357,37.8698761463165,2.92481477558613,7.46893787384033,11.9079903761546,3.83208152279258,0,0,0
2008,11,"1",16.6000003814697,0.0182084788391113,45.4101666666667,12.503,4.55708155521127,15.0910707473755,19.3376630783081,25.1970019022624,10.2242298126221,35.4468437194824,36.4091238021851,36.5832453409831,35.9364944458008,3.50665386418502,13.0723835468292,20.0420030593872,5.3599343419075,0,219.677871704102,-1
2008,11,"10",35.8999996185303,0.0368764776489258,45.0995,13.2501666666667,2.1487737596035,16.590278228124,15.4846814870834,19.4256250063578,10.0182279348373,37.8839521408081,38.1394197940826,38.1184970537821,38.0975346565247,-0.0165429890621454,1.93850335478783,2.46151196708282,0.390652927984775,0,108.470230102539,-1
2008,10,"12",13.6999998092651,0.01695197891922,44.5928333333333,12.346,5.21339991712195,16.031312306722,19.6903293609619,25.5309655507406,10.8573928356171,34.5927197774251,34.3918807983398,35.3963837941488,34.8140068054199,2.79249947580198,0.682526939362287,20.650999203821,0.256126905605197,2241.6259765625,1002.83270263672,-1
2008,10,"13",33.4500007629395,0.0363020776855469,44.6081666666667,12.7395,5.22447663591108,16.7519750595093,13.6665581464767,18.6044120788574,11.0389742851257,37.8307023048401,38.1441245079041,38.1933458646139,37.9907257556915,-0.854143060743809,0.359542357502505,0.906096832943149,-0.337969190673903,0,0,0
2008,10,"14",39.3500003814697,0.0361656576942444,44.74,13.0856666666667,3.55479134075225,16.6954610188802,14.00288438797,18.296556854248,10.5277276992798,38.013529586792,38.1715879440308,38.1963713328044,38.1544664382935,-0.246664387856921,2.07183519005775,1.41604735354582,0.0850040048360825,0,193.553787231445,-1
2008,10,"16",11.1999998092651,0.0230477985305786,44.2726666666667,12.4651666666667,5.12515387760373,15.3362723191579,20.8738217353821,25.8618206977844,11.292959690094,34.8667577107747,35.0723731517792,35.8413192431132,35.1505368947983,0.455613462875287,12.0444144122303,23.0509321292241,4.48717352747917,1605.359375,1041.31420898438,-1
2008,10,"17",12.3500003814697,0.0172894388977051,44.289,12.4921666666667,5.69315066228386,16.105223496755,19.3851577440898,25.1657480663723,11.5673713286718,35.5403697755602,36.0814647674561,36.3790968788995,36.0161760648092,1.17826144210994,7.11408571526408,19.0895311037699,2.56391655902068,173.516326904297,751.904113769531,-1
2008,10,"18",39.9500007629395,0.0368764776489258,44.4008333333333,12.8425,4.88550507375436,16.7812088330587,13.3626668453217,17.477459748586,11.2482440471649,37.991649945577,38.1515879631042,38.2178977330526,38.0228362083435,-0.392819192881385,0.155176161701092,0.764345292157183,-0.102651955734473,0,54.2351150512695,10.1690845489502
2008,10,"19",44.6000003814697,0.0361656576942444,44.4585,13.1616666666667,2.05040247840736,16.2457593282064,13.7787465254466,16.9212882783678,11.0378260215124,38.1419494416979,38.2046184539795,38.2718847062853,38.1413880983988,-0.18240907010881,1.41046316176653,2.27200378974279,0.10880294678888,0,663.612976074219,-1
2008,11,"2",13.8499999046326,0.0345716977958679,45.6195,13.1358333333333,4.41577359745579,15.3348996480306,19.8871856689453,25.3657380421956,10.4394917011261,36.033481725057,36.4501331329346,36.733894220988,36.2627239227295,6.76513081391652,14.6840126037598,21.9880812644959,5.39568589031696,0,260.328521728516,-1
2008,10,"21",19.3000001907349,0.0237370784866333,44.148,12.7626666666667,6.04719635040041,16.6708180904388,16.56929063797,22.5040664672852,11.7056386470795,36.6460971832275,37.4157252311707,37.4322392145793,37.2552264928818,1.65348180290312,4.92693980038166,12.2415317495664,0.788776951376349,0,210.640914916992,-1
2008,11,"22",57.5,0.0172894388977051,44.4011666666667,13.6563333333333,2.26151904091239,16.024319712321,14.8387763977051,15.9392323176066,11.477832365036,38.2805369059245,38.2632833480835,38.2887634277344,38.2216579437256,-0.00155931821209379,1.85546314120293,1.75344351331393,0.15665887555806,0,404.871429443359,-1
2008,11,"23",57.7999992370605,0.0175191988830566,44.3318333333333,14.0386666666667,2.20813328647614,15.8785447544522,14.2594639460246,15.6764852735731,11.7053304115931,38.3383546405368,38.2684810956319,38.317179467943,38.3276568253835,-0.00331543940895548,1.40022708972295,1.62226721147696,0.0438992778322245,0,285.401153564453,-1
2008,10,"24",14.3000001907349,0.0293661981277466,43.943,13.3238333333333,5.37029812354168,16.0827997843424,13.2758147239685,15.66849193573,11.8627533912659,38.053215154012,38.106360244751,38.2115687052409,38.0487151145935,-0.390857483819127,0.17622987087816,1.19209620733745,0.018056788877584,0,166.917266845703,-1
2008,10,"25",21.5999994277954,0.0287774381652832,43.9736666666667,13.0671666666667,5.6860639617199,16.2167017618815,16.3434417724609,21.6993221282959,11.7150653362274,36.732368850708,37.4099538803101,37.4162029266357,37.1783584594727,1.02414219925801,6.50990972518921,11.0180233399073,1.1749962348491,0,590.740539550781,-1
2008,10,"26",56.6000003814697,0.0350383977661133,44.0365,13.3326666666667,3.81031511306763,15.6355217827691,13.1333839893341,15.1755140622457,11.6050927241643,38.1587192747328,38.191955725352,38.2348462210761,38.0751310189565,-0.253666168285741,-0.106796687624107,0.698482435327605,-0.00931172261092191,0,142.700576782227,-1
2008,10,"27",13.7000002861023,0.0259341583465576,43.7641666666667,13.252,4.966270927523,15.3520088990529,19.8367295265198,25.1255623499552,10.8390436172485,36.5946146647135,35.8407156467438,36.3056750297546,36.0428086519241,3.26639554277062,18.4222108125687,21.7401235500971,4.66695271385834,0,115.677551269531,-1
2008,10,"28",23.0500001907349,0.0364097776786804,43.7906666666667,13.3718333333333,5.81247275792635,16.1650503476461,15.7660684585571,20.7963299221463,11.7121118307114,37.02428150177,37.5012551943461,37.5698872672187,37.300047715505,0.812813094299701,5.21460628509521,8.62668633460999,1.32280428063435,0,27.4651470184326,2.52679371833801
2008,10,"29",44.6499996185303,0.032841317906189,43.7371666666667,13.6078333333333,5.51768200214093,16.1372566223145,13.4345420598984,15.8884584108988,12.0663822293282,37.8889037768046,38.0611279010773,38.178699016571,38.0465371608734,-0.437140671769157,0.703798801405355,1.60301128547871,0.277831474966661,0,91.3483428955078,-1
2008,11,"3",11.25,0.00678509956741333,45.6706666666667,13.5206666666667,3.66930856668588,15.8643457094828,19.1527965068817,24.7330522537231,10.2700304389,36.7555774052938,37.1929423809052,37.4030413627625,37.279482126236,5.45681571401656,11.4131690561771,16.3112179040909,4.86276013962924,0,147.381759643555,14.5907945632935
2008,10,"30",70.7999992370605,0.0368764776489258,43.9675,14.3296666666667,3.06899537439421,15.8234249750773,14.2914000511169,14.8295826594035,12.3430834770203,38.3914911905924,38.2838541030884,38.3396971384684,38.433553981781,-0.129513393311451,0.272776032984257,0.566466080024838,-0.133855846477672,0,27.1175575256348,11.6605501174927
2008,10,"31",13.1500000953674,0.035727677722168,43.58,13.6073333333333,4.74846382551296,15.6490910847982,19.0998767217,24.7360435061985,10.9608111381531,37.0983433193631,36.168817838033,36.6002960205078,36.5148536364237,4.01743881942497,15.0238143603007,19.1437105072869,3.42787227205311,29.7388477325439,921.904235839844,-1
2008,11,"32",70.4000015258789,0.0378673175857544,44.0266666666667,14.4876666666667,2.73642417201846,15.8609772364299,14.6045302391052,15.3269704182943,12.2872528553009,38.3962301890055,38.2769439697266,38.3379815419515,38.4184987068176,-0.0751538462005556,0.908655679225922,1.28701069454352,-0.0722951885429211,0,52.815990447998,14.5243978500366
2008,11,"32",72.5550003051758,0.0786209949874878,44.0156666666667,14.4966666666667,2.75211942289758,15.9159917831421,14.710064291954,15.363872607549,12.3328527808189,38.3949484825134,38.2762892246246,38.338920434316,38.4166666269302,-0.0588137516363834,0.933784611523151,1.3791592742006,-0.0568348543456523,0,52.815990447998,14.5243978500366
2008,10,"33",12.7000002861023,0.0232703785163879,43.3336666666667,13.7421666666667,4.92959892749786,15.2848124504089,20.5110154151917,25.7889229456584,10.8867550492287,37.4311106999715,36.0981483459473,36.4103155136108,36.519966840744,6.91634281276492,21.2693672180176,26.8137873013814,8.0677152662538,0,171.892333984375,-1
2008,10,"34",23.8000001907349,0.035727677722168,43.3363333333333,13.9043333333333,5.77521392116396,16.2467780431112,15.8362400054932,21.2485172271729,11.4979609012604,37.5755771636963,37.4181020736694,37.649965540568,37.3518531799316,1.32777386941016,5.66120220124722,8.36078649361928,1.61545726424083,0,27.9895038604736,2.96688723564148
2008,10,"35",79.4500007629395,0.0403372374282837,43.448,14.207,5.16183000387147,15.1965138117472,12.7752490997314,14.2008199691772,12.1541565418243,38.3534729003906,38.3207002639771,38.3504993438721,38.4239142417908,-0.148754011086809,-0.102480160631239,0.00537620634228612,-0.179534846404567,0,0,0
2008,11,"36",89.5,0.0373000976219177,43.669,14.8348333333333,2.56470427926131,15.9521156416999,13.5022404193878,14.2968420452542,12.588796377182,38.4350060356988,38.3922853469849,38.4618102179633,38.3933430512746,-0.120343457053726,0.0187739672061677,0.226143682867082,-0.195790527233233,0,0,0
2008,10,"37",14.9499998092651,0.0380324575752258,43.1293333333333,13.9056666666667,5.29158524544008,15.8549268086751,18.8448546409607,24.871821975708,11.0915141582489,37.5788427988688,36.5187576293945,36.9078472137451,36.8735105514526,3.80183425309757,11.9461303949356,16.2747667630514,4.71288677633274,0,131.466659545898,-1
2008,10,"38",72.7000007629395,0.0414860373550415,43.3706666666667,14.1268333333333,5.9436111563728,15.3254520628187,12.8706761995951,14.4714643690321,12.1078712145487,38.2626823849148,38.2469121615092,38.3103935453627,38.3217833042145,-0.260295169841912,-0.0913568560305672,0.32922655029688,-0.195486657399063,0,0,0
2008,11,"4",14.5,0.0345716977958679,45.0988333333333,12.3833333333333,5.28466921521906,16.389032681783,17.4562704563141,24.3807455698649,10.0918959379196,35.3650795618693,35.5824599266052,36.1391445795695,35.7590143680573,0.641967438161373,-4.76360935717821,2.38341818253199,3.61270927684382,1446.26965332031,896.687194824219,-1
2008,11,"43",10.5,0.0253525783836365,45.3773333333333,12.3873333333333,4.08612736212004,14.511163075765,20.1856632232666,25.4104865392049,9.99561837315559,35.2907994588216,35.6550657749176,36.3694593111674,35.4664026498795,6.23947697132826,22.6458509713411,29.4945034186045,10.560512945056,631.099487304688,1064.98046875,-1
2008,11,"44",19.6999998092651,0.0345716977958679,45.463,12.7001666666667,5.23003771968354,16.1665510177612,18.2626334190369,25.0156686147054,10.2870312690735,36.4144663492839,37.2469169616699,37.3053564707438,36.8808618545532,2.84360051552455,6.32414352893829,11.5730667750041,2.35272210836411,0,173.552352905273,-1
2008,11,"46",23.75,0.0345716977958679,44.9086666666667,12.6193333333333,6.35290916698185,17.2366364796956,15.1172032356262,21.5081657409668,10.7263317108154,36.9200469970703,37.399366569519,37.5206555684408,37.1924118041992,-1.7361115783453,-1.84233268499374,-1.90905314683914,-1.30443683881313,433.880889892578,578.507873535156,-1
2008,10,"47",17.6499996185303,0.0146902790634155,44.5988333333333,12.4141666666667,5.9394937320189,16.8831713199615,17.2938210964203,23.9062916437785,11.1026947498322,36.2434309323629,36.6001853942871,36.9443869590759,36.6371873617172,-0.698578951259454,-0.186909004114568,11.4644752598057,-1.93398764985614,68.0722198486328,816.866638183594,-1
2008,10,"48",7.80000019073486,0.0305437180526733,44.0666666666667,12.6045,4.68744259737851,14.6309203041924,21.1385939915975,26.0308403438992,10.2790017922719,35.1396948496501,34.4738251368205,35.7309019300673,34.6324359575907,4.73077972398864,30.2211066484451,35.0228194130792,8.08070306479931,0,196.439743041992,-1
2008,10,"49",26.8000001907349,0.0363020776855469,43.5781666666667,13.768,5.39980119044387,16.4525632858276,14.6839429140091,19.4614397684733,11.6534082889557,37.5177839597066,37.7145283222198,37.8522903124491,37.5532976388931,0.310621098304788,3.30898224748671,5.68088383475939,1.10023285460193,0,55.0932655334473,16.9687252044678
2008,11,"5",25.1499996185303,0.0299621380897522,45.1523333333333,12.5088333333333,3.62707522059932,16.5161931355794,15.2787569046021,22.6371273040771,10.1946176052094,36.9562714894613,37.6322031021118,37.6988305409749,37.3642709732056,0.24440968039756,1.41676876693964,5.82687662045161,0.26128490390256,0,567.382690429688,-1
2008,10,"50",24.75,0.0334228978691101,43.0568333333333,14.013,5.87044920027256,16.4919573465983,15.4434651374817,21.0157848993937,11.5181220531464,37.7391735076904,37.5369541168213,37.7700984954834,37.4644706726074,0.941144009803732,4.38016330599785,6.9125300526619,1.39700054144487,0,0,0
2008,11,"51",31.4499998092651,0.0230477985305786,45.333,13.0686666666667,3.89838477570241,16.0502339998881,15.2092334032059,20.3569547335307,9.86687785387039,37.5360247294108,38.0379276275635,38.0488244692485,37.9711799621582,0.12060001976109,2.35859660059214,3.33817457656066,0.551829373755027,0,0,0
2008,11,"53",41.8500003814697,0.01865363881073,44.5565,13.5543333333333,1.84140586758417,16.5120682398478,14.794770526886,17.7717385609945,11.149588394165,38.1755633036296,38.260982131958,38.2893951416016,38.199275302887,0.107075026642997,2.54250558614731,2.50958453416824,0.458632747270167,0,536.088439941406,-1
2008,10,"54",46.0499992370605,0.0368764776489258,44.24,12.9658333333333,3.81057791855499,16.3514143625895,13.2476064682007,16.504082552592,11.3554146766663,38.0650446573893,38.1631242752075,38.2289784749349,38.0755399703979,-0.294635347649455,0.061502929776907,1.030878659817,-0.0255805651599076,0,108.470230102539,-1
2008,11,"55",15.25,0.035727677722168,45.385,12.4571666666667,4.36592157742449,15.1312068303426,19.0011471112569,25.0412794748942,10.2607154051463,35.5699172549778,36.4833464622498,36.7177826563517,36.1116666793823,3.14970726561215,10.8319581647714,18.5178282260895,4.8161544178923,223.916030883789,671.748046875,-1
2008,11,"56",29.9499998092651,0.0184382388244629,45.3306666666667,12.8898333333333,3.39395064115524,15.9294865926107,15.0542776584625,20.6867520014445,9.7852828502655,37.4303245544434,37.954666852951,38.0112530390422,37.7912964820862,0.215421744932731,2.3937783241272,3.67844527959824,0.61920738918343,0,325.410705566406,-1
2008,11,"57",29.9499998092651,0.0345716977958679,45.0793333333333,12.7261666666667,3.37779455435903,16.8461139996847,14.2207584381104,20.1634914080302,10.3399199843407,37.5703107515971,37.9570777416229,38.0068432490031,37.7956315279007,-0.367586853603522,0.654433075338602,3.50881676872571,-0.209232693450758,0,723.134826660156,-1
2008,11,"58",38.25,0.0351532777587891,45.335,13.2431666666667,3.17274439425869,16.3064007229275,15.8981654644012,20.4119725757175,9.91011242071787,37.6152738995022,38.0493310292562,38.0429911083645,38.0567722320557,0.228548522624705,2.91344471275806,3.6029882894622,0.683059858740307,0,199.1279296875,-1
2008,10,"59",33,0.0364097776786804,44.7023333333333,12.7681666666667,5.55695289831895,16.7336084047953,13.6485886573792,18.7895409266154,10.9163451194763,37.8319334983826,38.1367921829224,38.1702742576599,38.0168126821518,-1.1103154309094,-0.07527412546915,0.679552883050443,-0.632307115243748,0,0,0
2008,11,"6",31.0999994277954,0.0187900588020325,45.2558333333333,12.8755,3.69223144400211,16.2786769337124,14.6054294109344,20.446267551846,9.82851040363312,37.5742269092136,38.0090656280518,38.0167617797852,37.8226451079051,0.266521842425896,1.70096920477226,3.67483217186398,0.455247868851681,0,106.439262390137,21.8200492858887
2008,11,"60",43.3500003814697,0.0184382388244629,44.6746666666667,13.4815,1.93089243769646,16.5858311653137,14.0986615419388,17.8775684038798,10.5313856601715,38.0970125198364,38.1542370319366,38.2726740837097,38.1799261569977,-0.0623269137771179,2.2517403960228,2.59058900674184,0.378844925726298,0,542.351135253906,-1
2008,10,"61",30.6000003814697,0.0351532777587891,44.449,12.6138333333333,5.78387349252482,17.0914902369181,14.1860466003418,19.6444806416829,11.2856684207916,37.5715296427409,37.9323169708252,38.1126884460449,37.7225255966187,-0.88190735578537,0.187047483143397,2.52236331701279,-0.894648252055049,0,56.8936920166016,8.42026710510254
2008,10,"62",33.75,0.0351532777587891,44.4558333333333,12.7358333333333,5.63510725681598,16.857124487559,13.5984758138657,18.2335756619771,11.2272715568542,37.8336758613586,38.1055271625519,38.1979508399963,37.9433591365814,-0.863568459947904,-0.0888103340148518,1.10943839140236,-0.388802060741,0,28.4468460083008,2.90157842636108
2008,10,"63",14.4500002861023,0.0207358386779785,44.2081666666667,12.599,5.69776143294114,15.998325586319,18.7152683734894,24.7548489570618,11.6660844683647,35.7580054601033,36.5464599132538,36.6511915524801,36.4158008098602,2.12076182820601,5.67048841714859,17.6952660481135,1.21299507562071,96.4513626098633,48.2256813049316,-1
2008,10,"64",8.04999995231628,0.032841317906189,44.2016666666667,12.5526666666667,5.05708163231611,15.4564588546753,20.1740535736084,25.5756950378418,11.3359502315521,35.2660203297933,35.629242515564,36.1992646535238,35.6044451713562,3.11673638373613,13.1062259197235,23.3907590230306,3.72056180238724,1004.83178710938,1004.83178710938,-1
2008,10,"65",14.25,0.0345716977958679,44.078,12.7573333333333,5.44581175968051,15.520883623759,19.0858350753784,24.7163749694824,11.3487465858459,35.8119342803955,36.1116359710693,36.4525639851888,36.1489290237427,3.56341843741635,12.7998185157776,22.0955667813619,2.74220654964447,0,838.836364746094,-1
2008,10,"66",19.5499992370605,0.035727677722168,43.5978333333333,13.6845,5.12854996628649,15.9001192251841,17.4123373031616,23.2930706342061,11.1974020004272,37.1886494954427,36.857711315155,37.1362783114115,36.9161810874939,1.54402762651443,8.24276982247829,12.6699994007746,2.20631761672848,0,139.947509765625,-1
2008,10,"67",44.2000007629395,0.0380324575752258,43.342,13.9813333333333,6.2145108192686,16.3877236843109,13.6043937206268,16.6979452768962,11.9055639505386,37.8839920361837,38.0437042713165,38.1826229095459,37.9138493537903,-0.575936506482928,0.999883056618273,2.4849668443203,-0.102965219062753,0,52.5866622924805,-1
2008,10,"68",12.1499996185303,0.0213245986404419,42.8633333333333,13.9681666666667,4.4024280651756,15.9381043116252,19.5816353559494,25.5507434209188,11.2232835888863,37.6147538820902,36.2993266582489,36.6802582740784,36.8784111738205,5.7671771645546,14.6910763382912,19.0202605724335,6.36732437554747,0,46.8941993713379,13.4117412567139
2008,10,"69",58.8500003814697,0.0391812575019836,42.6491666666667,14.2536666666667,5.68900679040143,15.8237377802531,13.1806107759476,15.004665851593,12.2476118206978,38.1478095054626,38.1546087265015,38.2943663597107,38.1912410259247,-0.299920207859638,0.1947168095503,1.1898844994527,-0.112581194116501,0,25.5224056243896,6.22746706008911
